text,label
"I'm feeling kinda left out of things lately, yeah.",Sad
This week has been tough for me.,Sad
I'm feeling a bit lost right now.,Sad
I'm not really looking forward to tomorrow.,Sad
This news didn't make my day better.,Sad
I'm feeling a little homesick today somehow,Sad
I'm feeling really down about my exam results.,Sad
I'm so sad I missed your birthday party.,Sad
I feel really overwhelmed with schoolwork today.,Sad
I'm feeling really left out of everything lately.,Sad
Today has been a pretty gloomy day overall,Sad
I'm feeling really down about this breakup still,Sad
"Today was just okay, nothing exciting happened",Sad
My day is going terrible so far honestly,Sad
I'm missing my family so much right now,Sad
I feel pretty meh about my life lately,Sad
Just had a fight with my best friend,Sad
This week has been so overwhelming and stressful,Sad
I miss the good times we used to have,Sad
I'm feeling kinda lost and alone today,Sad
Feeling really down about what happened yesterday.,Sad
I'm feeling pretty lonely right now honestly.,Sad
Not having the best week so far sadly.,Sad
I miss my old life sometimes like today.,Sad
Feeling a bit overwhelmed and stressed out.,Sad
My mood is kinda off today idk why.,Sad
Today was just one of those days sadly,Sad
I'm really struggling to hold it together today.,Sad
My heart feels heavy and empty right now.,Sad
I feel so lost and alone in this moment.,Sad
My day just got a whole lot worse suddenly.,Sad
I'm trying not to break down in tears right now.,Sad
Everything feels hopeless and overwhelming to me.,Sad
I just had the worst conversation with my best friend.,Sad
My mood is literally the lowest it's ever been.,Sad
I just lost someone I care about deeply.,Sad
I'm so sad I don't know what to do.,Sad
My world just got turned upside down again.,Sad
I feel like crying all day every day.,Sad
This is the lowest point of my life so far.,Sad
I'm really struggling to cope with this pain.,Sad
Everything just feels hopeless right now somehow.,Sad
I feel so empty and lost right now.,Sad
Today was absolutely the worst day ever.,Sad
I'm beyond devastated about what happened yesterday.,Sad
"My life is falling apart, it feels like.",Sad
I'm so sad I just want to disappear.,Sad
Everything is going wrong and I'm so done.,Sad
I'm still trying to process my overwhelming grief somehow.,Sad
I feel like my world has been destroyed forever.,Sad
I feel like my world has fallen apart today.,Sad
I just want to cry all day and night.,Sad
My life feels so empty and meaningless right now.,Sad
I'm struggling to find the will to keep going.,Sad
Everything feels so dark and hopeless today.,Sad
I just lost someone I love and I'm devastated.,Sad
I'm drowning in a sea of tears and sorrow.,Sad
I feel slightly down about this whole thing.,Sad
"I'm so done with this week already, ugh.",Sad
Today is just not my favorite day so far.,Sad
I'm a little disappointed with how things turned out.,Sad
"My mood is kinda meh right now, idk why.",Sad
"I wish this week was over already, honestly.",Sad
"I'm not really feeling myself today, that's all.",Sad
"Things are just not going my way lately, sigh",Sad
My week is off to a tough start already.,Sad
I feel really down about this situation today.,Sad
I'm feeling kinda lonely tonight to be honest.,Sad
This news is really disappointing for me right now.,Sad
My day hasn't been great so far unfortunately.,Sad
I'm just really missing my family right now.,Sad
I'm feeling pretty frustrated with myself today,Sad
I'm literally crying my eyes out right now.,Sad
I feel so alone and miserable right now.,Sad
I'm completely devastated about the news I got.,Sad
This week has been a total emotional nightmare.,Sad
"I just can't stop crying, it's so bad.",Sad
My world just crashed down around me today.,Sad
I've never felt this sad in my entire life.,Sad
I'm feeling pretty down about this right now.,Sad
"My mood is kinda low today, idk why.",Sad
I had a pretty bad day at work today.,Sad
I'm feeling kinda lost without my favorite hobby.,Sad
"I miss my old life, it was so much easier.",Sad
"Today's news really bummed me out, honestly.",Sad
I'm feeling pretty overwhelmed with school stuff.,Sad
I had a disappointing conversation with a friend today.,Sad
Feeling really down about the game last night though.,Sad
Missing my friends from back home right now.,Sad
This rain is matching my mood perfectly today ugh.,Sad
Not loving the homework load this week at all.,Sad
Feeling a bit left out of the plans tonight sadly.,Sad
I'm so done with this cold weather already,Sad
I just wish things could be easier sometimes,Sad
My heart feels heavy after that conversation earlier,Sad
I'm feeling kind of down about this situation now,Sad
Just had a huge argument with my sister again,Sad
"My mood is pretty low today, not sure why",Sad
Feeling really overwhelmed and stressed right now,Sad
Just got some bad news about my job today,Sad
Missing my family and friends a lot today,Sad
Having a hard time shaking off this sadness,Sad
I'm feeling kinda down today for some reason.,Sad
I'm feeling kinda lonely in this big city.,Sad
I'm feeling really overwhelmed with stress.,Sad
Missing my friends who moved away lately.,Sad
I'm not loving my job right now honestly.,Sad
Feeling kinda lost and unsure what's next.,Sad
Today's been a bit of a disappointment so far,Sad
My day is not going as planned again,Sad
I feel overwhelmed with all these problems lately,Sad
My mood is really off today for some reason,Sad
I feel like crying about this situation still,Sad
Today was just another long and boring day,Sad
I wish I could've done that differently.,Sad
I'm having a bit of a tough morning.,Sad
My mood is kinda off today I think.,Sad
I'm just feeling a little disappointed right now.,Sad
I wish I could go back to bed today.,Sad
This rain is really bringing me down.,Sad
I'm feeling kinda lonely right now.,Sad
I'm really gonna miss my favorite show.,Sad
My mood is pretty meh today.,Sad
I'm feeling a bit overwhelmed and stressed.,Sad
I had a pretty rough morning today.,Sad
I'm feeling really down about my situation right now.,Sad
This week has been tough on me emotionally.,Sad
Today was definitely not the best day ever.,Sad
I'm struggling to stay positive at the moment.,Sad
I wish things were going better in my life currently,Sad
My mood is off for some reason lately.,Sad
I feel kinda meh about everything right now.,Sad
"Today didn't go as planned, which sucks.",Sad
"I'm feeling a little underwhelmed, idk why.",Sad
Nothing's really going right for me today.,Sad
I'm having a bit of a frustrating morning already,Sad
My life is a mess right now honestly.,Sad
I feel completely lost and alone tonight.,Sad
I'm so sad about what happened yesterday.,Sad
I'm struggling to keep it together emotionally.,Sad
My heart is heavy with sadness and grief.,Sad
I feel like I'm falling apart inside slowly.,Sad
Everything just feels so hopeless right now to me.,Sad
I'm really missing you and it hurts badly.,Sad
"Today was not my best day, obviously.",Sad
I'm pretty bummed about the party being cancelled.,Sad
I feel really let down by what happened yesterday.,Sad
This week has been pretty tough on me emotionally.,Sad
I'm still upset about what you said to me earlier.,Sad
My mood is definitely not great at the moment.,Sad
My heart is aching so badly right now.,Sad
My world just fell apart in seconds literally.,Sad
I just want to disappear and hide forever maybe.,Sad
Nothing is going right for me at all lately.,Sad
I'm overwhelmed with sadness and don't know why.,Sad
My life feels like it's falling apart slowly,Sad
My day is just not going as planned so far.,Sad
I feel pretty down about the whole situation now.,Sad
Today was a tough day for me emotionally somehow.,Sad
I'm so disappointed in how things turned out yesterday.,Sad
I just can't seem to shake off this sadness lately.,Sad
My mood has been pretty meh all week honestly.,Sad
I'm feeling really overwhelmed and stressed right now.,Sad
"I wish things were different, but they're not right now.",Sad
I'm just having a really hard time sleeping tonight.,Sad
"My day has been pretty rough so far, ugh.",Sad
"I feel kinda lost and alone today, it's weird.",Sad
"Today was a tough day, just wanna go home.",Sad
"I'm so over this week, can't wait for weekend.",Sad
I'm feeling pretty lonely without my best friend here.,Sad
"Today was just okay, nothing exciting happened sadly.",Sad
I'm kinda disappointed with how things turned out today.,Sad
I'm feeling kinda down about the game last night.,Sad
"My day hasn't been going so great, honestly.",Sad
I'm a little bummed about the weather today.,Sad
Just had a pretty bad morning so far.,Sad
I'm feeling kinda meh about this week's plans.,Sad
Had a bit of a disappointing breakfast this morning.,Sad
Feeling a little underwhelmed by the new movie.,Sad
My week hasn't started off as well as I'd hoped.,Sad
Just got some kinda annoying news this morning.,Sad
I'm literally the saddest person alive right now.,Sad
My heart is completely shattered into a million pieces.,Sad
I feel like my world is crashing down around me.,Sad
I'm so overwhelmed with grief and pain right now.,Sad
Nothing is going right and I'm at my limit.,Sad
I just want to cry myself to sleep forever.,Sad
My life is falling apart and it's all too much.,Sad
I've never felt this lost and alone before today.,Sad
Everything feels hopeless and I don't know what's next,Sad
I feel kinda down about this situation.,Sad
Today was a hard day for me emotionally.,Sad
I'm feeling pretty lost right now honestly.,Sad
I'm feeling kinda sad and alone tonight.,Sad
My day hasn't gone as planned at all today sadly,Sad
I miss you more than usual right now,Sad
I'm so disappointed with how things turned out yesterday,Sad
Today feels like it's dragging on forever slowly,Sad
My mood is pretty low at the moment unfortunately,Sad
I wish things could've gone differently between us,Sad
My heart feels heavy thinking about what happened last night,Sad
This week has been tougher than expected honestly,Sad
I'm feeling kind of lonely right now honestly.,Sad
My mood is just off today I guess.,Sad
I'm feeling a bit overwhelmed and sad today.,Sad
I just wish things were going better for me.,Sad
My day just got ruined by bad news again,Sad
Everything is going wrong right now seriously,Sad
I feel like crying but holding it in,Sad
Things just aren't going my way lately,Sad
My mood is really off today idk why,Sad
Today is definitely not what I wanted,Sad
I wish things were better than this,Sad
My world just fell apart in seconds.,Sad
I'm drowning in my own tears tonight.,Sad
Everything feels pointless without you by my side.,Sad
I'm barely holding it together right now honestly.,Sad
Today was just one big disappointment after another.,Sad
I feel like I've lost all sense of purpose suddenly.,Sad
My day has been really meh so far.,Sad
I'm kinda sad I missed your call earlier.,Sad
Today was a pretty tough day for me mentally.,Sad
I'm so disappointed in myself right now honestly,Sad
My mood has been pretty low all week.,Sad
I feel really overwhelmed and stressed out today,Sad
I wish I could just stay in bed today,Sad
"I had a pretty rough night's sleep, feeling tired",Sad
I'm feeling a bit lost and alone today,Sad
I'm really going to miss my best friend.,Sad
Today was a tough day at work again.,Sad
I just had the worst conversation with mom.,Sad
This week has been super stressful for me already.,Sad
I just feel really down about myself today.,Sad
My day didn't go as planned at all sadly.,Sad
I'm still thinking about what could've been done differently,Sad
"My mood is pretty meh today, to be honest.",Sad
I'm having a tough time sleeping lately.,Sad
I miss the way things used to be sometimes.,Sad
"Today is just one of those off days, you know?",Sad
I'm feeling a bit overwhelmed and stressed out today.,Sad
Today was just an off day for me.,Sad
"My heart is a little heavy today, idk why.",Sad
I miss the way things used to be.,Sad
I'm struggling to stay positive right now.,Sad
This week has been a real challenge for me.,Sad
I'm feeling kinda lonely and bored today.,Sad
My day has been a total disappointment so far.,Sad
"I'm really missing my family right now, it's tough.",Sad
"Today was a struggle, just want to go home.",Sad
"I'm so frustrated with this situation, it's not fair.",Sad
"I'm feeling a bit lonely tonight, wish someone was here.",Sad
My heart is still heavy from the news this morning.,Sad
This news is really upsetting me today.,Sad
My mood is just not good today somehow.,Sad
I feel lost and alone right now honestly.,Sad
This week has been really stressful for me.,Sad
I'm just not feeling myself lately at all.,Sad
I'm really going to miss my family today.,Sad
I feel a little down about the news.,Sad
Today was pretty tough for me emotionally.,Sad
I'm missing my best friend so much right now.,Sad
"My mood is just off today, idk why.",Sad
I feel sad that summer is almost over.,Sad
My heart is heavy thinking about this situation.,Sad
"I'm so lost and alone right now, it hurts.",Sad
"This sadness is suffocating me, I need help.",Sad
I'm overwhelmed with grief and sadness right now.,Sad
I just want to disappear and escape this pain.,Sad
I've never felt this hopeless in my life before.,Sad
I'm feeling really down about my job today.,Sad
I'm so disappointed about what happened last night.,Sad
Today has been a really rough day for me.,Sad
I miss my family and friends so much.,Sad
I'm feeling really overwhelmed with stress lately.,Sad
"I'm just having a bad day, that's all.",Sad
This rain is putting me in a bad mood somehow,Sad
I'm feeling pretty meh about everything today honestly,Sad
Today was just an okay day for me I guess.,Sad
My favorite show just ended and it's sad,Sad
I've had better days than today that's for sure,Sad
I'm feeling kind of lonely at the moment,Sad
I'm feeling really hopeless right now.,Sad
I'm completely numb and can't stop crying.,Sad
This is the darkest moment of my life so far.,Sad
I'm losing all sense of purpose and hope.,Sad
My life is a complete and utter disaster now.,Sad
Feeling super lost and alone right now.,Sad
Today has been an emotional disaster for me so far.,Sad
I just want to cry and never stop crying.,Sad
This week has been the worst of my life honestly.,Sad
I'm drowning in my own tears right now.,Sad
Missing you so much it physically hurts me.,Sad
My life feels like it's falling apart quickly now.,Sad
I've never felt this level of sadness before ever.,Sad
I'm feeling pretty down about the game last night.,Sad
"I'm really going to miss my old apartment, though.",Sad
I feel kind of meh about the whole situation now.,Sad
"Missing my family so much right now, too.",Sad
"This week has been dragging on for me, honestly.",Sad
I'm a bit disappointed about the party tonight getting cancelled.,Sad
"My mood is just really off today, ugh.",Sad
I'm feeling really overwhelmed and stressed out.,Sad
"I'm just not having a great day, that's all.",Sad
"Today was not my best day, that's for sure.",Sad
My heart is heavy with sadness right now.,Sad
"I feel lost and alone today, I don't know why.",Sad
"Missing you more than usual today, it hurts.",Sad
Everything feels hopeless and overwhelming right now.,Sad
"I had a really bad day at work today, ugh.",Sad
"Feeling kinda empty and sad inside lately, idk why",Sad
My heart feels like it's been shattered again.,Sad
I'm so done with today already it's exhausting.,Sad
Everything is just falling apart for me.,Sad
My anxiety is killing me tonight ugh.,Sad
Feeling so empty and unfulfilled right now idk.,Sad
I just want to disappear sometimes honestly,Sad
I feel sad about leaving my hometown again soon.,Sad
My favorite show ended and I'm kinda bummed out.,Sad
I feel so down about my current job situation honestly.,Sad
Today was a difficult day for me to get through.,Sad
I'm still thinking about what went wrong in our fight.,Sad
This month has been really emotionally draining for me lately.,Sad
"I'm feeling really down today, don't know why.",Sad
"I'm so over this week already, it's exhausting.",Sad
Feeling a bit lost and alone right now.,Sad
"My mood is pretty low today, sorry.",Sad
I wish I could turn back time sometimes.,Sad
"Today didn't go as planned, and it sucks.",Sad
I'm really going to miss my grandma's cooking tonight.,Sad
I feel sad when I think about last night's argument.,Sad
"Today was a tough day for me emotionally, honestly.",Sad
I'm struggling to get motivated about anything lately.,Sad
Missing my friends who live really far away right now.,Sad
Feeling kinda lost and unsure about my future plans,Sad
I'm having a really tough day today somehow.,Sad
Today is just one of those meh days for me.,Sad
This news has put me in a weird funk.,Sad
My week has been kinda disappointing so far actually.,Sad
I feel pretty overwhelmed with stress lately too.,Sad
Today's events have left me feeling kinda blue somehow.,Sad
I'm struggling to get out of bed today ugh.,Sad
"I'm having a pretty bad day, to be honest.",Sad
"My mood is really off today, not sure why.",Sad
I feel kinda down after that phone call.,Sad
"Today is just one of those days, you know?",Sad
"My heart is a little heavy right now, yeah.",Sad
I'm feeling pretty meh about everything lately.,Sad
"I just had the worst morning ever, ugh.",Sad
"I'm kinda missing home right now, wish I was there.",Sad
"Things just aren't going my way today, it seems.",Sad
My day has been absolutely miserable so far too,Sad
Just lost my favorite childhood memory book,Sad
My world just fell apart in one second flat,Sad
I feel completely hopeless and trapped right now,Sad
My heart literally broke into a million pieces,Sad
I don't think things can get any worse than this,Sad
This loss is killing me from the inside out slowly,Sad
All the happiness in me just disappeared instantly,Sad
"Today was just okay, I guess that's it.",Sad
I'm so disappointed about the game last night still.,Sad
Feeling kinda lonely without my friends around here.,Sad
This weather is really bringing me down today ugh.,Sad
My mood is pretty low at the moment sorry.,Sad
I'm still thinking about what happened yesterday sadly.,Sad
Just having a bit of a rough morning today,Sad
I feel kinda meh about this whole thing.,Sad
Today is just an okay day for me.,Sad
I feel slightly overwhelmed with work stuff.,Sad
I'm not really feeling up for this party tonight.,Sad
My day is going pretty slowly so far.,Sad
I wish this week would just end already.,Sad
"Feeling a bit left out today, sadly.",Sad
"My mood is pretty meh right now, yeah.",Sad
"I miss my friends, haven't seen them in ages.",Sad
Not really looking forward to tomorrow's task list.,Sad
"Feeling kinda lonely tonight, just want some company.",Sad
I'm having a bit of a tough morning today,Sad
"My day isn't going as planned, it seems",Sad
Feeling a little down about the weather outside,Sad
Just had a small disagreement with my friend,Sad
Missing my family more than usual lately,Sad
Not really feeling up to going out tonight,Sad
Had a bit of bad news from work earlier,Sad
Just feeling a little overwhelmed right now,Sad
I'm slightly disappointed in the movie I watched,Sad
My heart is completely shattered into pieces now,Sad
My world is crashing down around me somehow,Sad
I'm so lost and alone in my darkness,Sad
This pain is unbearable for me to handle,Sad
I'm drowning in my own tears tonight,Sad
My life feels completely hopeless at this point,Sad
I've never felt this empty and broken before,Sad
"My mood is pretty meh today, no energy.",Sad
I wish things had gone differently last night.,Sad
"I'm feeling a bit lonely today, need some company maybe.",Sad
Today was probably the worst day of my life.,Sad
I'm so done with everything and everyone honestly.,Sad
I feel like my world is falling apart slowly.,Sad
Why does everything always have to go wrong?,Sad
My life feels like it's going nowhere fast anymore.,Sad
"I don't think I can do this anymore, I'm exhausted.",Sad
Tears won't stop falling down my face today.,Sad
I've never felt this lost and alone before,Sad
My day isn't going as well as expected yet.,Sad
Today has been pretty meh so far for me.,Sad
I'm not really looking forward to tomorrow morning already.,Sad
My favorite show ended and I'm kinda bummed out now.,Sad
I missed an important call and it's bothering me slightly.,Sad
I'm not really in the mood for anything tonight sadly,Sad
I'm a little disappointed with how things went.,Sad
"My mood is a bit off, don't know why though.",Sad
I had a pretty meh day at work yesterday.,Sad
I'm feeling slightly homesick all of a sudden.,Sad
"I'm just not in the best mood right now, sorry",Sad
I'm so sad to be leaving my favorite city tomorrow.,Sad
I'm really missing my best friend right now too much.,Sad
Today was just a terrible day at work for me.,Sad
I'm worried about my future and it's stressing me out.,Sad
My mood is just really off today and it sucks.,Sad
I'm feeling pretty overwhelmed and sad about life right now.,Sad
"My day has been pretty meh so far, I guess",Sad
I'm missing my friends who live far away now,Sad
"Today was just okay, nothing special happened",Sad
I feel kinda sad about what happened yesterday,Sad
"I'm missing my favorite TV show already, it ended",Sad
"Today was pretty boring, nothing exciting happened",Sad
"I'm feeling a little lonely right now, I think",Sad
My day has been kinda tough so far.,Sad
I feel kinda lost without my best friend.,Sad
I'm just really tired of this weather now.,Sad
My week has been pretty stressful already.,Sad
I'm sad that summer is almost over now.,Sad
I'm feeling a little homesick right now too.,Sad
"I'm having a tough time today, to be honest.",Sad
My heart is heavy with bad news lately.,Sad
I feel really down about my situation right now.,Sad
Today was a pretty disappointing day for me overall.,Sad
"I'm struggling to stay positive, it's hard sometimes.",Sad
"My day has been pretty rough so far, yeah.",Sad
I'm feeling really overwhelmed and sad today too.,Sad
"I'm trying to stay strong, but it's not easy today",Sad
I'm just feeling really sad and alone tonight,Sad
Feeling really down about the news today honestly.,Sad
My mood is definitely off right now I think.,Sad
Today was just a tough day for some reason.,Sad
I'm feeling a bit lonely at the moment sadly.,Sad
"Just had a rough morning so far, ugh!",Sad
"Not having the best day mentally, that's for sure.",Sad
I was really looking forward to that event too.,Sad
I feel kinda disappointed in myself right now actually.,Sad
"My heart is a bit heavy today, don't know why.",Sad
I'm just feeling really overwhelmed with life lately somehow.,Sad
I'm feeling a bit lonely at the moment.,Sad
My heart is feeling a bit heavy lately,Sad
I'm literally heartbroken right now over him again,Sad
Today was absolutely the worst day ever somehow,Sad
My world is crashing down around me seriously,Sad
Feeling completely empty and hopeless inside,Sad
I'm beyond devastated about the news right now,Sad
Today has been a never-ending nightmare for me,Sad
I feel so lost and alone with no escape,Sad
My heart hurts so much it physically aches,Sad
I'm really struggling with this right now.,Sad
My day hasn't been great so far.,Sad
Feeling pretty down about everything today.,Sad
This news has really bummed me out.,Sad
Today was actually kind of a sad day.,Sad
My mood has been pretty low lately.,Sad
Just had a really disappointing conversation.,Sad
I'm feeling pretty overwhelmed with stress.,Sad
I'm feeling really down about the breakup still.,Sad
I'm struggling to focus on anything lately.,Sad
I feel like I've lost my motivation somehow.,Sad
I'm just feeling really overwhelmed and stressed.,Sad
I feel like crying all day today.,Sad
Today has been the worst day ever.,Sad
My life feels like it's falling apart slowly.,Sad
I'm so lost and alone right now honestly.,Sad
Today's news completely destroyed me emotionally.,Sad
I'm feeling really hopeless about my future.,Sad
I'm not looking forward to the weekend alone.,Sad
Missing you guys so much right now.,Sad
My mood has been pretty low all week longs,Sad
Feeling a bit lost and unsure what's next them,Sad
Feeling pretty disappointed about last night,Sad
My heart is a bit heavy right now honestly.,Sad
I had a really tough conversation with him yesterday.,Sad
That movie made me feel really sad actually.,Sad
Feeling down about what happened last night.,Sad
Missing my family a lot today.,Sad
Not feeling great about this situation at all.,Sad
Today was really disappointing for me somehow.,Sad
Just had the worst conversation ever with him.,Sad
Really sad about the news I got today.,Sad
My heart is still heavy about it all still too.,Sad
Feeling kinda lost and alone right now honestly.,Sad
My week hasn't been going as planned so far.,Sad
I'm feeling a bit lonely tonight somehow.,Sad
My day was pretty disappointing overall actually.,Sad
"I miss my old life sometimes, to be honest.",Sad
I'm not really in the best mood today.,Sad
"I had higher hopes for this weekend, sadly.",Sad
"I'm just feeling a bit off today, idk why",Sad
I'm so done with today already feels awful,Sad
My heart is literally breaking right now,Sad
I just want to disappear right now honestly,Sad
My life is falling apart it seems like,Sad
I'm so tired of being this sad all time,Sad
I just lost my best friend and it hurts,Sad
Everything is going wrong today ugh,Sad
I'm completely numb and empty inside,Sad
I'm not really in the mood for anything.,Sad
I feel kind of lost without my friends here.,Sad
I miss my old life a little bit today.,Sad
Things haven't been going my way lately unfortunately,Sad
Feeling a bit down about this situation today.,Sad
"My day started off pretty slow, unfortunately.",Sad
"Something's been bothering me all morning, I think.",Sad
Not loving the weather forecast for this week.,Sad
Wish I could turn back time somehow today.,Sad
Just had the worst morning coffee ever made me sad.,Sad
Kind of disappointed in how things turned out tonight.,Sad
"Really wanted to go out, but it's raining again.",Sad
I miss my friends who moved away already.,Sad
I just lost my favorite childhood memory book.,Sad
I just cried for an hour straight again.,Sad
My day started bad and only got worse.,Sad
I'm feeling really down about this today somehow.,Sad
Missing my family is really hard for me.,Sad
"Today wasn't great, I didn't get much done either.",Sad
I feel kinda sad about what happened yesterday still.,Sad
I feel kinda alone in all of this sometimes,Sad
My mood has been pretty off all day today,Sad
I feel kinda lost and alone today.,Sad
"I'm just not feeling motivated today, ugh.",Sad
I had a pretty disappointing conversation yesterday.,Sad
I'm really struggling to focus on anything.,Sad
My day is not going well at all.,Sad
"My day has been pretty crappy so far, honestly.",Sad
Just had a really tough conversation with my mom.,Sad
"I'm struggling to focus on work today, it's hard.",Sad
Today was just one of those bad days for me.,Sad
I'm feeling really frustrated with this situation right now.,Sad
"My mood is pretty low, need some cheering up.",Sad
Just had some bad news that ruined my day.,Sad
"Feeling kind of lost and alone right now, idk why",Sad
I feel completely hopeless about my future suddenly.,Sad
My heart is shattered into a million pieces tonight.,Sad
Everything is falling apart and I'm freaking out.,Sad
This pain is suffocating me and it won't stop.,Sad
I've lost all motivation to do anything anymore ever.,Sad
My world just ended and nothing makes sense now.,Sad
My day has been pretty rough so far honestly,Sad
I'm missing my family a lot right now,Sad
I feel kinda left out of things lately,Sad
My mood has been off all morning,Sad
Things haven't been going my way lately it seems,Sad
I had a pretty disappointing conversation today,Sad
I'm feeling a bit lonely at the moment,Sad
"My mood is really off today, idk why.",Sad
I'm sad that summer is already ending.,Sad
I had a pretty disappointing morning so far.,Sad
I'm missing my old life a little bit.,Sad
"I'm really missing home right now, it's tough.",Sad
Today has been a pretty emotional rollercoaster for me.,Sad
Just had a bad fight with my best friend.,Sad
Missing someone who's not even thinking of me.,Sad
"Today was a huge disappointment, that's all I can say.",Sad
"Really struggling to stay positive lately, it's hard.",Sad
"Just had some bad news, need some time alone now.",Sad
My day has been pretty disappointing so far honestly,Sad
I'm missing my family a lot today for some reason,Sad
Today was just an off day for me emotionally,Sad
I feel a bit lost without my best friend around,Sad
I'm getting a little tired of being alone lately,Sad
My mood has been really off all morning sadly,Sad
I'm still thinking about what could've been honestly,Sad
I wish things could go back to how they were,Sad
My mood is kinda low today no idea why.,Sad
I'm feeling pretty overwhelmed with school work lately.,Sad
I'm really going to miss my best friend moving away.,Sad
I'm feeling kinda lonely without you here tonight,Sad
Just had a tough conversation with a friend.,Sad
Feeling a bit overwhelmed and stressed out lately.,Sad
"My plans got cancelled, now I'm bored.",Sad
Not feeling very motivated or inspired today.,Sad
"Had a pretty rough night's sleep, ugh.",Sad
Just got some disappointing news from work.,Sad
Really wish I could be somewhere else right now.,Sad
"Today was just one of those tough days, you know?",Sad
I wish things could go back to how they were.,Sad
"My mood is pretty meh today, nothing's exciting me.",Sad
I'm just really tired of dealing with this stress.,Sad
"Today felt like two steps forward, one step back.",Sad
I'm having a hard time shaking off this sadness lately.,Sad
I just had a fight with my best friend again.,Sad
Today was not what I expected at all sadly.,Sad
Missing home more than usual right now too much.,Sad
Feeling left out of everything happening around me sucks.,Sad
Feeling lost without you here next to me tonight.,Sad
My day just took an unexpected turn for the worse,Sad
I feel so overwhelmed with school right now.,Sad
This week has been dragging on forever it feels like.,Sad
I'm feeling pretty down about my job situation lately.,Sad
I'm so worried about what's going to happen next week.,Sad
I just feel really alone in this new city somehow,Sad
I'm missing you more than I thought I would.,Sad
I feel overwhelmed and stressed out lately too.,Sad
This week has been tougher than I expected it.,Sad
I'm feeling a little lost and alone tonight too.,Sad
"I wish things were different, that's all I can say.",Sad
I'm feeling totally overwhelmed with grief right now,Sad
Today was one of the worst days ever for me,Sad
Everything feels pointless and sad right now,Sad
I just lost my best friend and I'm devastated,Sad
This breakup is killing me inside slowly,Sad
My life feels empty and meaningless without them,Sad
The thought of moving on is just too hard,Sad
Tears won't stop falling from my eyes today,Sad
I just feel so alone and utterly hopeless,Sad
"Today is just not going my way, ugh.",Sad
I'm having a hard time focusing lately.,Sad
"My mood is pretty meh today, honestly.",Sad
I wish I could turn back time somehow.,Sad
"Today's stress is getting to me, sigh...",Sad
I feel kinda down about what happened.,Sad
I'm just not having a great week.,Sad
Today has been really stressful for me.,Sad
I'm feeling pretty overwhelmed right now.,Sad
My heart is heavy thinking about it.,Sad
I'm just so tired of all this drama.,Sad
I feel like I've lost my motivation.,Sad
My heart is completely shattered into pieces now.,Sad
Just had the most depressing conversation ever with mom.,Sad
I'm so done with everything and everyone today ugh.,Sad
I'm feeling totally hopeless and helpless right now idk why,Sad
Just lost my best friend and I'm devastated still.,Sad
This week has been an emotional nightmare for me,Sad
I'm worried about my exam tomorrow.,Sad
Today was a really hard day for me.,Sad
My heart is a bit heavy today.,Sad
I'm struggling to get out of bed today.,Sad
This week has been pretty emotionally draining for me.,Sad
I'm really going to miss my friends.,Sad
I feel a little sad about what happened.,Sad
I'm having a bit of a rough morning.,Sad
I'm not feeling super great about myself.,Sad
This rain is matching my mood perfectly.,Sad
I'm just feeling really overwhelmed right now.,Sad
Today was a pretty disappointing day overall.,Sad
I just feel really stuck in life right now.,Sad
I'm not having the best week so far.,Sad
"My mood is pretty meh today, nothing exciting happening.",Sad
"I'm having a bit of a tough morning, that's all.",Sad
I feel kinda lonely without my friends around me.,Sad
"I'm feeling a bit down today, I guess.",Sad
I'm a little bummed about the game tonight.,Sad
I feel kinda disappointed with my workout today.,Sad
"I'm having a bit of a lazy, sad day.",Sad
"My week is off to a slow start, ugh.",Sad
I'm feeling a tad let down by the movie.,Sad
"I had a pretty okay day, but it's over now.",Sad
I'm a little sad that the weekend is ending already.,Sad
I'm feeling pretty down about this situation tonight,Sad
My day hasn't gone as planned so far,Sad
This week has been tougher than expected,Sad
I feel kinda lonely without my friends,Sad
Today was just a bit of a struggle,Sad
I'm not really looking forward to tomorrow,Sad
"My mood is kinda off today, idk why",Sad
I'm just having a really slow day,Sad
Today was just one of those bad days for me,Sad
I'm struggling to get out of bed this morning,Sad
Missing you is really hard for me right now,Sad
This news is really disappointing me to be honest,Sad
Feeling kind of lonely at home by myself tonight,Sad
Today's events have left me feeling pretty sad actually,Sad
Today was just not my day at all sadly.,Sad
.My dog passed away and I'm heartbroken about it.,Sad
.I feel like everything is going wrong lately somehow.,Sad
.I missed my flight and now I'm super stressed out.,Sad
.My favorite band broke up and it's really sad news.,Sad
.Today felt like the longest day of my life somehow,Sad
"My day is just okay, nothing exciting happened.",Sad
I'm missing my friends who moved away recently.,Sad
"I had a pretty meh week, just got through it.",Sad
I'm feeling a little lonely at home today.,Sad
My favorite show ended and I'm kinda sad.,Sad
"I'm having a slow morning, need some coffee.",Sad
I miss my family who lives far away from me.,Sad
"I'm feeling pretty down today, no idea why.",Sad
My day has been kinda disappointing so far.,Sad
I'm really gonna miss my friends when I leave.,Sad
I feel like I've lost my motivation lately.,Sad
This week has been really tough on me mentally.,Sad
"My mood is pretty low right now, sorry guys.",Sad
I'm having a hard time concentrating on anything today.,Sad
feeling kinda left out of everything tonight,Sad
Missing you is getting harder every day.,Sad
I feel kinda left out of the fun tonight.,Sad
