tid	text	admiration	amusement	anger	annoyance	approval	boredom	calmness	caring	courage	curiosity	desire	despair	disappointment	disapproval	disgust	doubt	embarrassment	envy	excitement	faith	fear	frustration	gratitude	greed	grief	guilt	indifference	joy	love	nervousness	nostalgia	optimism	pain	pride	relief	sadness	surprise	trust
93131	With a splendid unselfishness which some bipeds without feathers might advantageously imitate, he had no sooner recruited his strength than off he posted to the mainland to spread the good news.	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93180	He was, however, very far from being morose; indeed, on the contrary, he was exceedingly kind and gentle in his manner, and would not, I am convinced, have harmed the meanest insect that crawls, let alone his own species.	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93598	I would do anything to help you, Hester; but I can't, and I won't, believe that Annie tried deliberately to do you any harm."	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
93618	She admired and loved her small goddaughter, and her affection for Ellen Munro, though tinged with contempt, was warm and sincere.	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
93691	Give my kind regards to all, especially to the good Frau Hofräthin[22], and tell her that even now I sometimes have a 'raptus.'	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93871	We've felt for you--I wanted to come and tell you--you don't mind my telling you now?"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93947	Now am I happy of this fair occasion To testify my honest care to you; For you may need it.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
94004	But his whole being was filled with a sudden rush of pity and comprehension and an intense desire to help.	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94052	His soul was a great deal bigger than his body, and he was always generous, even to his own injury, among his companions.	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
94192	Opening his eyes as soon as consciousness returned, Moffat saw his attendant and Africaner sitting beside his couch, gazing upon him with eyes full of sympathy and tenderness.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94494	I can't thank you for being so good to me, but I am going to be a better sister to you, Frank."	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
94663	He would wipe his eyes, and kiss the tears from hers, and then, with his arms around her neck, endeavour to comfort her with his inarticulate expressions.	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94818	At that touch of tenderness she goes up to his chair and kneels down beside it.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
94978	He was a thoroughly noble-hearted man, still handsome and dignified in appearance, an affectionate husband, a hospitable host; in short, the very model of a landed proprietor.	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
94988	I nursed her dying spirit, that he might think me a ministering angel to his wife, whom I wanted to succeed.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
95223	Let the days of their misfortunes, when the world forgets or avoids them, be the season for you to exercise your humanity and friendship.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95405	They are good company, these lofty, graceful palms, and I had grown to feel a real affection for them, such as a man has for his dog.	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
95508	I try to forget it for a time by remembering that Royal Lee cares for me.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
95835	Her face was gentle; he thought there was pity for him in it and felt strongly drawn to her, but he remembered that he was a man with a tainted name and must travel a lonely road.	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
95905	The first care of the Apostle was to seek the lost child, and the youths of his company went on, and scaled the hill.	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95932	And besides--the lame, blind horse is such a dear--has drawn such heavy loads and would be so lonely now without company.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96729	of water, there was profound insensibility, lasting eleven hours, during which time a painful operation on the thumb was performed.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
96998	The service in general did not appear very impressive, and there was hardly any music except a monotonous recitative.	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97096	As she made this sphinx-like remark, Mr. Horace Clapp wished she would relinquish the pursuit of wealth long enough to put her work down and let him see exactly what she meant.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97408	When a girl is as tall as I am, it's ridiculous to see her with a plait flapping down her back.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98116	He remembered vaguely how, long ago, in his childhood, he had heard legends of this same curse.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98659	When called up to recite, he stood with locked jaws and clinched fists, and would not answer a single question.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
99230	The effort of scrambling about on all fours, or after the fashion of the serpent, is very great, and makes you very dirty.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99279	After a few hours of restless slumber, Solomon felt his limbs so badly cramped that he was obliged to rise and walk to keep his blood in circulation.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
99464	Scripture, it is said, is full of terrible denunciations against the Jews.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99987	you men talk of love--and at bottom you are all selfish and cruel.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100178	At a short distance a vicious-looking old cat crouched in the grass, ready to spring at the bird.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102250	He did think the submarines would be nasty; the sea was so beastly chilly, but land tactics had ceased to interest him, and he only grunted.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104001	I thought I could see in the gathering darkness his lips suck inward as if with a twitch of pain.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
104719	He came to see whether there was anything in these revelations of the unseen world; he went away to mock at them.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104868	I had some thoughts of working up my vision of Malcolmson and his artillery into a short article of a light kind, slightly humorous, with a vein of satire running through it.	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105266	On the contrary, she had more than her share of physical vanity--not more than was her right, in view of her charms, but more than she could carry off well.	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105269	There were some few tourists about this afternoon, muttering over their guide-books, when nothing is needed on this spot but the imagination; and that solemn quiet of which the tomb is ever jealous pressed down sadly upon the living.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105866	So Sam, he kinder raised the latch, His courage also raising, And in a moment he sat inside, Cid Jones's crops a-praising.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
106151	But the lad had no notion of affording the panther a boy for dinner; and so, perfectly cool and brave, set to thinking how to escape.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106307	I am a somnambulist, who, with smiling courage, moves along a dizzy height; call me by name, and I shall awake, and, shuddering, plunge into the abyss beneath.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
106430	I was not even hoisted on board, but mounted the companion-ladder bravely.	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106465	But by Jings, if she laughs at me, I--I'll gang oot an' ha'e a beer!'	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106658	Still he defended himself full brave, Inspiring all with fear and wonder; Yes even ’till his trusty glaive At the gold hilt was snapped asunder.	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
106679	She gained admission to Marat's house and stabbed him in his bath; she meekly but courageously accepted the consequences.	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106802	Along this rafter it springs, holding only by its hands, and swings along, hand over hand, with a certainty and lightness that are peculiarly beautiful.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107024	One day Pelle plucked up courage and said it certainly wasn’t healthy to take so much spirit; the master needed so much now.	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107098	Your voice is so much--so infinitely bigger, Zoe, and your knowledge and defiance of life and of the Auchinlosses--makes me so unafraid for you--"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107157	Narayan alone did not stir, and fearlessly looked straight in the eyes of the frightful sorceress.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107298	I am not a young chicken, but I am game, and with this new spirit, I feel thar's a lot o' living in me yet!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
107405	Then Æneas seized in his hand a stone, a great weight, which not two men could bear, such as men now are; but he, though alone, easily wielded it.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107447	He felt that he was no longer a helpless child; and, raising his hand to heaven, his resolve was taken.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
107555	From rock to rock, from ledge to ledge she sped with tireless feet, escaping many perils she reached the foot of the cliff.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107601	I will risk all the wampum and the fur robes, everything that I have won, against the nephew of Iagoo--that young man who is standing yonder.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
107610	I'm going"--and the tone of her voice showed that she meant to be victorious.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
107798	I could, besides, speak Spanish and play the fiddle, and thought nothing of riding thirty miles to a dance.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
107915	The head chieftain was not afraid to brave his brother to his face; but he wisely forbore carrying the quarrel beyond the point of reconciliation.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108034	Anton replied with great self-command, "Herr Eugene von Rothsattel had contracted debts to the amount of about four thousand dollars."	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108144	He visibly braced his nerves for the effort, and holding his rifle as a balancing-pole, he sped along the light span with a tread as deft as a fox or a wolf.	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108247	Emily perceived this, and ran as she had never run before, happily meeting on the way with the gentlemen, who had been inspecting the new model farm-buildings, and had already taken alarm from the screams.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
108386	On this occasion, to Braun's and Christophe's astonishment, she folded up her work, got up, and went to the piano.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
108408	She pitted herself against them all; alone amongst those thousands, she felt herself indued with superhuman strength and courage.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
108424	I lent my gossop my mear, to fetch hame coills, And he hir drounit into the querrell hollis:[549] And I ran to the Consistorie, for to pleinze, And thair I happinit amang are greidie meinze[550].	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108445	The first was bold and whispered to her, You're so beautiful my dear!	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
108563	You can run fast enough naked, if the monk puts the fear of God into you.”	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108682	There was more room for Jimmy when I fell out, but Faithful kept straight in the middle of the road doing the side-stroke as hard as he could with both hands.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108707	Fresh courage filled him, and springing up joyfully he cried: “Wide of the mark, godlike Achilles!	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
109684	As the hulk swerved and listed towards the rocks, the handsome chief leapt ashore, and the woman who had clung to him immediately followed.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109765	He knew it himself, and stood up, calmly defiant, ready for any event, if only he succeeded in snatching her beautiful head from the ready embrace of the guillotine.	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
109958	As for the little one, I will hold her in one hand, and swim with the other, and she shall not get drowned.	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
109962	The Carthaginian soldiers seeing this took courage, thinking that their General must be in a position to despise his enemy if he could thus laugh and jest in the presence of danger.	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
110066	On Labor Day he unbuttoned his Vest all the way down, held a trembling Fist clear above the leonine Mat, and demanded a living Wage for every Toiler.	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110185	How Huggins stood when he was rubbed By help and ostler kind, And when they cleaned the clay before, How worse "remained behind."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
110622	We are willing and free now the Order is come, From Derby to march with the fife and the drum.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
111143	I am come to speak-- And speak I will freely--and to bring back Your letters and such things you sent; and then I'll ne'er see those deceiving eyes again.	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111305	This was the first time I had taken a weather earing, and I felt not a little proud to sit astride of the weather yard-arm, pass the earing, and sing out, ``Haul out to leeward!''	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
111306	In the night the good man took the iron, heated it, and plunged it in the monster's eyes.	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111308	She liked him the better for daring, although she was afraid to yield.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
111314	With hands that would barely function, Sria with supreme effort brought the jet out of its death-dive.	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111590	He sneered down on me with his pale eyes, and with finger and thumb exposed yet another inch of his silk sock, but made no comment.	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
111650	The pain in the throat is sometimes severe, and causes the dog to move about in a restless manner.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
112601	The disdain and pride which rendered her beauty austere, and at times gloomy, had disappeared.	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
112652	His eyes were clear and natural; his whole appearance showed him to be a plain, blunt seaman, little disposed to invent imaginary dangers.	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112823	Think how already nearly twenty months have gone by since we met, and still we are in the same position.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113475	The first of these methods is not so good as the second, for by it one person gets all of the tender heart and the coarse outside stems are left for all the others.	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113758	Joking apart; I am very lonely when my brain ceases to work, or lies down to rest.	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
114567	I think it is as a refuge from the _cafard_,--a feeling of after all being a stranger in a strange land.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
114972	Those friends to whom they had been sent preserved a melancholy silence which constantly astonished him.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
115371	I do not think I am vain, mother, and I do not really care very much about dress, but mine is shabby, is it not?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
116578	The Archbishop was misbehaving himself, was flaunting his misbehaviour in Madame Bouron's face.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116604	Cousin Angeline also remarked the change, and harshly, by a word that, out of respect for Cousin Rolland, I may not repeat.	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117463	He irritated and humored them, to express either pleasure or pain at his will.	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
117605	I have placed Pushkin, the greatest of Russia's singers, as among the least of its writers, because he hath no purpose.	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117765	We had hardly a word for our companion, Olliphant; and we were under the necessity of apologising to him.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
118292	As expressing a rapid succession of complicated emotions my face must have been a study, for the Amîr leant back on his pillows and roared with laughter.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118310	Once or twice he just touched on his loneliness as a bachelor, which drove him, he hinted, to seek undesirable distractions--distractions of which, in his heart, he was weary and sometimes ashamed.	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
118333	But it was too material in itself, and aggravated by too much previous jealousy, for any voluntary compromise.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119070	Indeed, this volume of Hough's is not so interesting as the similar work on Savannah.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119097	No doubt its isolated position and the difficulty of its language have had something to do with this apparent neglect.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
119802	When she fell in love it had always been over head and ears, and so far her passion had always burnt itself out before that of her partner.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
120076	What I want to know is what does a slot machine violate by being in the ladies' room?"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120188	Is he in truth one of the chosen seers whom you allow to have mastered the mysteries I yearn to fathom?”	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120225	But while I am here, I should like to see the scene of all this mystery, and if you’re going out there, Sergeant, I’ll go with you, if I may.”	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120317	Having learned the identity of his foes, White Otter was equally eager to know if it was a war party or only a company of hunters.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120387	said Glynn, his curiosity profoundly stirred, and feeling more than ever convinced there was some very unusual story attached to the sweet, graceful daughter of his former rowdy acquaintance.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120729	One would like to know whether the Willow-lad's powers perished with the withy-bed.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120735	Then curiosity prompted her to ask, "Did Graham leave that lying around too?"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120748	But, just at this juncture, an event occurred which gave a new direction to the current of village gossip, setting every member of the Dorcas sisterhood all agape with wonder and surprise, and all agog with excitement and curiosity.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
120776	Now, tell us, was it a customary thing for Mrs. Peixada to let you go away for the entire night?”	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120785	But come, tell me this, O Jove-nurtured hero, Eurypylus, will the Greeks still at all sustain mighty Hector, or will they now be destroyed, subdued by his spear?”	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120786	I want to know this: Has this Mrs. Jones been here the whole morning?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120841	I want to understand why, if you give your money to a certain thing, you get back little bits of gold.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120843	I'd give something to know how Jeff and Mose will explain my disappearance."	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120877	The universe is to me a grand spectacle that fills me with awe and wonder and joy, and with intense curiosity.	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
